leagueId,queueType,tier,rank,summonerId,summonerName,leaguePoints,wins,losses,veteran,inactive,freshBlood,hotStreak,accountId,puuid,summonerLevel
cec2be82-89ff-4a57-b36f-03a6b867adc9,RANKED_SOLO_5x5,SILVER,I,OG_q2lYE0NSSc1Ut6_rdtto1wQj_QmfHd8NEap1cun7MJXKz,Kekanoob,18,129,109,0,0,0,1,fo9-ZSpgkNVpBJJd2AjNwKibincLqjb15aKCkIgPnYKKhwNkqaHDs2bV,n1GjmefFFRqLg0tfkI05r6duO-PVUjavo4Dj4VJGIxAIpHQrHQKi8nNOyqgfHEn766zyX9UbPbJdyg,181
93ccfcf6-30c5-4453-bf97-42942de4a04c,RANKED_SOLO_5x5,SILVER,I,Aen6mRGn1U0Ede_jvZg460hix8KQykT0kFHiiHYGlZYYgCNT,MugiwaraLuffy17,53,312,333,0,0,0,0,WQCy9IFVza-C6CpQ3LQzpJQu5nkheuRRAyKdP19QTQvJSByBBTZCUSJr,7NMV7a82Obgc0okxBWnjtsgwWzDfWkGxxAU5u3EERq98SVWFOHbP-d7PAYv1oOB2p36qNDUiJhhjnA,123
2579cf0a-8564-4ce7-900e-ec5d6f2f84f1,RANKED_SOLO_5x5,SILVER,I,wIIxi21pxwUivth_bmpWGTmPy7UR__3q2FwSWCCGKVCm-7GZ,iLoveAlmondMilk,58,15,28,0,0,0,0,EuriaqEUuIM6gGEwPv84XN0rjccLFVrwJieyG74G9Tn96a7mpCZMbCLi,ZUTIT5-K57-aw7Jv6R3CgALi5w7ds0x0ZQMPOKuhiYCdc6uQo3az4x7lskJOFVbZhNeTratz5Vy4IQ,59
14f147db-0773-4b18-8a60-68b4e856ca6a,RANKED_SOLO_5x5,SILVER,I,FC_eeRqUcPsd_npsLPvVBGUshH3uR3v6PUXLnq4hyD3gX4F8,T5E UN4ORGIVEN ,0,427,407,0,0,0,0,E8RtiqznHatMwkJptIf5-vAmbcTaGOukcVvHGH4eD8hPsKxL8z1Usaeu,a2GWDEWKUruKcJdQQc9t9H68bfDgz2KIylwbPfAvdpRa-HjJLiVqn5_59nbPas_hD9SR5DDx2B2OQQ,219
6527ef83-cba9-4ba0-b97f-76d083d14ca0,RANKED_SOLO_5x5,SILVER,I,TscLfEibm0EBTbbCa2bQW9xnPPeRc9St-V5U_iTrWN50is7J,BURST GOD XD77,40,28,18,0,0,0,0,dpPCzr1sK-oexZh1hVDzTNGChl2VyrqgJxoFry28hr0MmfjCU_K8kDfg,Mh1MGyfqAdb-wuyeheMLVzds_OxsjsuDNOSlzo3lzaVkqOueYapH0DLd_HmTTbNB423QRzN5Wan8EQ,35
0e079a20-36cb-4c32-9dd1-d0519cf52f50,RANKED_SOLO_5x5,SILVER,I,E9f9LRpbTTRRpIONl0UrIjrOtoyH52gviIF2p75WKSgTbfoI,Diverkimi,38,35,26,0,0,0,0,NJgFrd4cBYhuL3SM1sHk3LcqgdAu9d2xs2_v9qexFOuOKar7dh7dZGI4,VuBtRz7fYKhkH4c-nPeTwhddsTgQDIfArn8tzVJC3pHDylVrb50UlMti8C1hWRUDSwwPhvqzci_6Ng,117
8203ab28-cbaf-44ee-b7cb-cbf9d87db275,RANKED_SOLO_5x5,SILVER,I,Jg_zP8dbXJKrIvln_S0ywFH_jG6Dmzl-mp5FDwTT8by2HZyI,HoboOnTheBus,94,51,52,0,0,0,1,szlSLKgTLkBNL_TjaZzx7md_NXknA4elwlDTE4jyRt1l7FhQQ5Ruu7B5,pT8CdWMZllfJOGntPw850sshLgxCFqXdkeH2_m9KZXJh70VRKVO-uvCaOPHv-vN-AC2D1x-cyoH2gw,64
f2900bb2-29f2-48a2-95ad-bc2c0b221b20,RANKED_SOLO_5x5,SILVER,I,ueDrxZRiMzAhfmU7w1viWHYc0W2Ga769XgckP2PO39zpdiWK,LarrybWoUvM,47,36,31,0,0,0,0,OZnD5Tk3JAjY0QjP89anKHuEcZcyzz2e9Kq-CNTtzm2Vc6qG9fSgCCZs,ETcsvMDw_bY7xPkn0ph-UNFSLTlCSPTAENtO6gTYRJclAbCz45c7N6NBcQgYki-g97w51rVTtlqw5g,35
40d81ff5-fa92-4938-864a-d1de37711030,RANKED_SOLO_5x5,SILVER,I,7Ojb1nQTW2lE62YRQayiQOp9S_HfoUL_FOiAHlFRZPelDsMM,aethrioscope20,0,32,34,0,0,0,0,cmcjmKxCE8_YAE2unMzL_jS5wQH3-PAUOwTf5C-Oa4cptG2LCesj0O55,80rNk6ehxrJrKaMI5z4ie3QG4RqePF3DJilCX31tyuthfUo1yG89btOju5jSaP3_7lLMRynF7yCC7A,44
0807abf7-276c-4117-9981-7ac2e8e71276,RANKED_SOLO_5x5,SILVER,I,8uHcpnKEMoEemWndIRkSA9S_EYCwg3rjh3TC1maRYvfqIQT0,Bacon Brother,71,31,27,0,0,0,0,ytibUEWEa-k_WTTkBnqJuVs-q0AoCaFWF7gguwCS43URGDHL7hfPrL_B,U_TQHXvDz4uqXQFjkVILjCuUvLfRr6vheE2bGV5fJmXt_BtQEC83eNPV-46rcIlAgmmjrWAT4TrVzA,40
37d0b290-eb84-46db-8e03-2cfabf055c9f,RANKED_SOLO_5x5,SILVER,I,jBc-pIcO2jVs7U92tkKGdr5W0Rvkm2HLqWIuKZyhFVuyOtkS,hCDennis,93,8,7,0,0,0,1,B6NwWYTZcJqn5uHfN6DY3NOTs2jTd_aENR2Ekya8GadZyfubF_IGV_9_,B5GsT8mR8ztpOac7PIGOxe7BnmqR1u1vJYUek2AXsmadm-m5K02dS_elQCUK9r9A-LdJaFtCJHnl6Q,38
1316d32f-e6eb-4552-b95d-182e96c7b886,RANKED_SOLO_5x5,SILVER,I,Sot_iKBUtduvPgZ_wxg33x98gVf8jkWLvAwEalCZZfXE1pXJ,whats scripting,0,31,23,0,0,0,0,4wTw3IWlwqlaajcba4oC4oRMD8Jqi2ZtrzFNY2S56zFPEw-PohDl5xMc,gY6ymcjosLbIbUHUN6ESEDYBAeRHV_Sg0ud8R-uWyAPKwLvuyQ6whkJd68TEQ28bgLcC0IGM7CG4-w,37
21f56944-7e53-4111-9e65-8e68c3291240,RANKED_SOLO_5x5,SILVER,I,m6mzZpHRxuOPnFgqJqaWjFnHifbzsII-ix2HTMTwGa3Jqg6j,SilverFang432,39,252,245,0,0,0,0,fnSz_ztWyfhUWRpNrfpeW18Kf8gWiEHT4ODkO92rAQScC0FTq_RlozDL,ATXL7GGlgZOOSKByfXLAkpLiMXmxJyXWBDRHTYYB3QhvvUxTmTOApZ3jiFUnOaLHR-HQZUh1E6s-iQ,76
448ac350-5cd0-445f-a83b-dd705d84c1e8,RANKED_SOLO_5x5,SILVER,I,wS5LQ7Pg2kq5XZDdBm5RVXu3zFysdUKY429aOLqGoGNbsTON,RITA ROSSWEISS,100,112,100,0,0,0,1,FtDq-sv65WxBglbMTE5tEC1Wl6mgPoSFdvjdH_PpZJWznpaBeap8ixjK,b29Tn-dVC23QYwhiB_bCXWEsNXXrN6MSCbDAG4GcCCYsRdzNShhacXUfSDgtVAt4DCKHM3h_YJWfEA,171
9f178768-63e3-443a-8c89-aee0caf89c88,RANKED_SOLO_5x5,SILVER,I,lRYJJBgogZj7A9rtBAuGA-Vgf8YsXLoVpWOJGfOVFCFJDmBn,Helfir Kane,45,116,112,0,0,0,0,WrU4KCm9cu3OrtKtWXH-gvrKDo4Rfe6AmoMrMmbIzWB4HW_euYosB1wB,d0JH4goHwnJlttm57VqGs1NzUwT46qeDVkTkaFkoSY1BsCp6LP0Q1eJrASYUGptaDUwoFsF16GUm7w,65
de6b8329-bece-4f09-a33f-9996c7f655ef,RANKED_SOLO_5x5,SILVER,I,jgevJ6d-qIUzhA3E68OIDjEQsi6GK9NwmWjg_2ByE_ZJ41RC,scorupi423,63,33,26,0,0,0,0,WRZZ3Xn9MsXo7oWoMvPmQ53vnseVVwz-tIAoGXzQ-DYnYf0urUdGBdpO,CzlbcIkwKlLJam2h155qSjQzCrpWf6-EHvtKm2OU8O-1nC-We3k07Vw5CMd1qPoYaAfaCKIzoflodg,35
7dcd65b5-2598-4c64-a034-fc363f0f2e15,RANKED_SOLO_5x5,SILVER,I,X8eKGNMIHnCof_1Kfir4X_-iG9R-2KmHVU2p2EXJFZh620Ow,NMSLWDNM,7,33,35,0,0,0,0,zC5viWCJJcWMQaChY1FMVk3fb2aqFB8XvbUlnEq9WlOUtHZXzdJtsh9i,NQKsaX3dp2jdoO9anWhrCo_OgGekubWx08Irkl9kDx-HbbBQ6wG8AfYrb-sajsWc_YyySDmX9HoJew,108
ca0a9ea1-0398-474f-8d2e-f82db8193ebe,RANKED_SOLO_5x5,SILVER,I,V0AegtylQ3CoOlkbP-5rtgNHFwMOCvSN6Ld6O52Q7c7sCKaq,Nightrunner,40,95,54,0,0,0,1,O76U5EMCp01uJMOxV5XRh_UvCnCTSgUgdCJyVuRIbTdA8zzXf_7Krsxg,CXbTjcVMUXzk_fWCfac8pld3t2qgbAIzEi3o87ntS8Agn-KxZ_xteYDxMwXemtcz1Vf1_qcGdjKqzQ,63
69ed1c0f-d256-4663-949e-8fc772b6c76b,RANKED_SOLO_5x5,SILVER,I,6iuY8tvoEFV1_GvJPJIN0-7JwfC0o4oHgGAZ_xZr15ZclSBX,SSBSeabass,20,26,19,0,0,0,0,UL9Z0hBpC1ccR8gSXe6j8PpPJeYnNCnLfkUPa-_D0gC0BVFjFE29wa1Y,oYDJ-5tJZLE_V1mMvDDlyB5K8AFGbJKb1yD0_la5jI73n6KIMgk1w9XwCsgqbS9D4fsTd54WZudnuQ,53
44d17b91-e703-45fd-b5c7-8457e7538729,RANKED_SOLO_5x5,SILVER,I,DzkbCgRdSxBBTUKC81prEzeFcyke6lDodMAbyoP7mwm8iUtg,VoidlingzJungler,54,190,220,0,0,0,0,kiSJ6u2MFSKgDYZD1QjehVevVOocrkgeCPRFx2jwsZBxTNdRwdDSc_3S,IoQX-thE7eFOtZ7mQSRGqqdhA9rpVLmJvMA5JgwLxe456fh4nHageprI7CDxpUqsgt7YFKECE45Tlg,97
d54e7fac-27f5-4ec3-b289-70c6d970c681,RANKED_SOLO_5x5,SILVER,I,rltCKqnWInzpdY9ywqJ6jeQD-_B-VHV8q8lNEZLDegFLpgqe,icycicle,100,67,63,0,0,0,0,rjk_lxFx_AaNi8HMuaQt-Hb_i706LqV0n_2lspBAkDCnSCroRfOh7aBo,fbzg18k_CGkLbpVHf9yLliGN20FumjtJgVpT6h8qEN4CWEue6k7DmcTt6hX8hIHS3lDfP55ID4gNpw,52
66f44149-89aa-4928-a620-158c7e70240f,RANKED_SOLO_5x5,SILVER,I,ZJ4kF9tV3XNWrksZjIMXk1PtmN4kIlAEwDYfn3vDmjt796CE,FreeJGCamps,17,39,36,0,0,0,0,MIJqzueziJ-2z_G6tt13nQnhLoIcRQv69sXTmr0CmVZP_e7jfCKevthU,VaIXoKA_JxMxMLFLbb_zLxxzv11OcqNFsFS_U7u5HIC5zrF7LG3tWuyax64FAju_FaPQgIo6W5jzjg,44
779c15ab-893f-44c3-afa9-766f57fbdea3,RANKED_SOLO_5x5,SILVER,I,MHfy6er9OR-BPtF9sKTCsIfoLvSfzuTywQWgYbuTyaKhGF63,fuhhhh,0,54,59,0,0,0,0,54WqumYc-gWDIUw8Ev2HVs3GH4SDPNoRzHaL22JZjPTaFsreMfCZquef,-CzLWHHePv9BwHymU5Ldp9BBC9KQcFFMj6qFXtfwI4VwKMitMBPDl0MMSZ_J4SG_ubd_pswVkX9V7g,41
df664ad2-3088-43e6-95e1-4b58bd40e5a7,RANKED_SOLO_5x5,SILVER,I,GnUVqvlwh-IuzBA1Fy2hGzCXtwE-NBWZscKZtprCZfiHtfTG,camp bot or lose,100,35,22,0,0,0,0,k5ttP7ihMyE-TUUezJXpkeZcZd-wrXW7pBJrO-oNhtwxlSkLsMWKWlAL,pgyKEq-KcQEjhaH0N7MqOMygojuShZlzzS9g--ZzFsvrE-gEUMYoCbPeFbYqTTFuPJ6dUeA-vfBPPw,35
0a565140-f3a9-43a3-ba9f-ee625166a073,RANKED_SOLO_5x5,SILVER,I,u9SBORWTMxqExhJcrbTMjkfreHPxeqwyXmcOvqIS8ljuL0tI,Möes Sön,63,26,18,0,0,0,0,emniHUOA_iRLbwLyJ8nt_zE_rSvmwaWMehB9EJHHFd5jm6TS7ZWf3G1m,6te8W_xzEaF289UOWUDSYjDsH-x3B0jeI7t1SXw5pQ8JuZPMqqVFRw6ru3dzBCBO92Y5BCPyfNhpmw,53
f00eabb1-5e94-4f01-8162-4d66ef98b8e9,RANKED_SOLO_5x5,SILVER,I,bnHo5-i1UJgYu8ADiUYHKck8iH3Y5q0drklf6OA6oVsE,excade,100,53,51,0,0,0,0,a0f0GJZJaKCwGVRYpuMC9HCw2JEmb8RL86OVdtVjyuU,i11pcj2U7-0nP4n2-BsNNX-qksYPsmxkMYMOfihcnZuVsQjvYGrgxxKqm2EZtWs8459A29kYTkmTOg,165
07165fd1-6269-49d0-b0d1-ace0627db5a4,RANKED_SOLO_5x5,SILVER,I,L-kgTlE-GMALQ1HjYP4L5PsNqMwYOlGupvuVCh0xnO4EOsaM,FerdinandjIwA,57,41,37,0,0,0,1,7Gi6YCJ8TsI4z1Dj8JC1QkQTxhIJ9Wjxxitud_e2fPHMV4Itkwh6dCU7,ZKTdYSyrAoXdhha86VOYT8FdGXdzVsNV0punbOIagHkclTrdYt2g26UT2EAU7tEXt-OqOxcCi2cYbQ,39
fd1f5970-7818-42b6-9f04-0d2a6da88dcd,RANKED_SOLO_5x5,SILVER,I,RtEwCw8N_K90SwCWDfPwofwFYq1QHWdX6-BYPIm0yKpL51C9,MockingBird507,18,96,84,0,0,0,0,NdTG7m2QMa4w-c6V54yZ7kbvAqeTOmRMsUSO4hIPgC8OLnl1Jp8B22J-,Uh2wYouZcJwxXaqvplGbEEu6-wCYPgV1SsMnZVIH45eHjkoZsnxX30SdjULjvIRTSCXN7aPS6OBTKA,60
330b88e8-0227-454b-814f-1070ce9cf978,RANKED_SOLO_5x5,SILVER,I,gV2rhwf_w6xzvnjC2V05dGEjVJtrMShH1afr4KSLEJZXLLYE,KYUBIJUBINA,27,54,66,0,0,0,0,4cmHYWt64mRDDHCq0OYpmko2CszCQVP23jlitw40hqx2TwoumGJtNJuP,JSlv2bj5TiArZ5_GRQ6l3rjgzq5gtpYBwLH_bNlV9ghehQ6aDFEhQDn_uL_8Et0L_myUe-JZGomMeQ,60
78842174-1607-47e5-91aa-2bf76eea6806,RANKED_SOLO_5x5,SILVER,I,tMlgKUHwYRydfMVpPnPMuEZIc0Gm745fgJKvU_0GUPUkv0gd,LarrywPoGu,48,29,18,0,0,0,0,HDaI5FAWxfteiMaOYUZ_3ozckKmomqnx9ioSYrbaDxlvslMosu4pbOxX,UpzMiQlyTBE5RIIBT6EO2BWFMR6Ez_ulZ7wkndnvx3TCK5kyVphqNy962vegN-5YLMleiMdfM7IF-w,42
67fe6897-86d7-4e88-9efb-a6a6ced8bc48,RANKED_SOLO_5x5,SILVER,I,g60vafHsKpTDOTf8ZNWyHcqrixCf4JRNxyXEgIrdnMKKrg10,DVLO,72,529,506,0,0,0,1,F6sDXlZUwymcTs39IVIJTYQT4MkhUC7knxa2u5H5_Ii3ojQWfLcqNXw9,_CX-Wggzghs_xgpCZzyPlHI9NLaa7QPUXXqo2merRNwxfLdvZdYcv9BX9hKQasvxChjDKUwYEJV05A,145
38a12a09-a1df-4751-a0c2-46dfc153c9a3,RANKED_SOLO_5x5,SILVER,I,nT9anS-T9cSE1L2W1K8ZTUI5zXJNRs8qYTLBroJw9sbXhsRx,Enaemaehkiw,54,25,16,0,0,0,0,lAQEnC6975nOY6rprN3rIXuWa1ZQc0LSwL5jzTUn1FBx2YJG8R5U1AT1,I2Bv04J2YeWMBloGvpYGQxzNADLEbnur4E8iGSaPIyMToVbIx1L8BLuvoIXeBFumdRkn_u-kzb2sfw,38
d9ff7853-0ff6-4ea6-9a55-3d8304aa18e4,RANKED_SOLO_5x5,SILVER,I,x8it99OF5klGafLw22X2DIMF7QqyCtEhLuqAYp9ZKU4ktRxi,RlP2MyYouth,100,29,13,0,0,0,1,KB3kBaWezoeOvsDmUAhKdWK8g752lE9eIcdoduY1tPRc0PwiJd4n2RAT,sjmKmISRFAGoCKiwJ2bvsvWTYmbzzTdWms1ron02KHG8981EfKdH2BWYVf9iLTAggcoWfV1_1JwTSg,35
f8117cd3-8f13-4c42-96d9-e7e0b111f5e1,RANKED_SOLO_5x5,SILVER,I,crI8ybDJQu2bfLHCLcIC9qzumYLy4zQVpf869LboxHA36Hdc,RitoGivSmokesPls,14,348,368,0,0,0,0,RdBXYnHnNQ5yM-kuVkZbZc3eJ0foWG_0CaR0cZG2uvX5qqkVesIkBbqv,IaJTiIDiBgX5gWhR1xXmwNbO1jZD5u3Qn7FzfdMjmtiWSXrmeP5TVvLA-3NmmxEUvWpWNhTXfOpAOQ,114
9aa74f27-4c2f-41b1-a2af-25a0d92a9053,RANKED_SOLO_5x5,SILVER,I,fHGRJQeKN8uQYhc15FJXzBd56ft3HRJD0ZbwlmcCFHaOFO-G,simply nonpareil,100,29,14,0,0,0,0,uzmbq10z94_9vfuKKG8sn0qA_cKJsUc2j25pHj-u-5937L-NXFyigHi9,aS6qGrQHAJtDjWMIM_hykARZBdqVV8Ek-p5z5KaJXBne_weD8LNPJiKSA0sWmXCqW4t3dbh5VCqoeQ,36
9ad897ee-dae0-4788-96d4-595eb0ea3e74,RANKED_SOLO_5x5,SILVER,I,QNBskp6LungkutynPGoWOuSIeL-oRVAmdhFczb94RZyVODWR,Talu Wang,0,36,23,0,0,0,0,9h5QtMf-M2AlDP88m4lXBY8pxr8as96XBLogXx_IKJBKQ7ebGVB1pK_7,kAchngcKuLOhVkiP63mtdv-PbwQJtZSNK5uDezu7IKL552FdU3ErPyDS-ve3S_-J-Srwsxq42leGqg,68
0b7e20c6-ca99-43ad-80f2-29370eedee66,RANKED_SOLO_5x5,SILVER,I,kqr-ln867Oy4Z6VFJ7gPCplMPt0-IWMCWnyu_B-jo5dLTHfn,DeafLeeSinMain,24,41,21,0,0,0,1,_bqzOd5UyTLWIdIMRxlGkHdx18XtHG_BXcE7CuO6xDJPbVnOdMK6ULSR,1WHn95zjXWrpG5UQo4ns99rZkQ81L7diOcliG6x8guuGmY7rZWldki6V5DslHYMrLXFRnKqLNv6UHw,135
05327f39-ff54-4860-9488-ccc58d0d8cb5,RANKED_SOLO_5x5,SILVER,I,MYhFQT07akm9OtVjH3zz9kH7AMq_Hb-8jVPZI55bRLXr5Wjp,thegoldenromance,6,102,99,0,0,0,0,DNNI9cUu_Dgt0rS-8skOnvV7g8c-ApXSbG3mvlzRWOiHdUzMxB5pyCp1,u2ko-IrmzKj7k6jNbKM27tjimD2vceoVYkydemmXruNy7dZq-OWQwhKkpfBuNlC_Ez7UILrNKqC50w,90
34b824cb-bb52-4907-91bc-cf8fd460b02b,RANKED_SOLO_5x5,SILVER,I,WvDdMGO8_KLpjn4iFBSKALS_9_xee3C6uQEN9mRBdNI7YKWa,Vietnam99s,39,31,33,0,0,0,0,7DG-L_hs_zTPRUlqNsgEpew0MGeXhRWbAJZHm6X_N0uVcA5VywcWi8-8,F1pVvNlm57K8bf3W9Ez3XMBnch1oYR3IG88S7WUaak3xdio1amswSuUFBw7euwnAEnfZwR7lBNlOUA,39
693266b0-9748-404d-a5d9-3ee017da7f45,RANKED_SOLO_5x5,SILVER,I,JwmeT_gNT0tSMzhREVrznyb1Q_A2h-yWDE-m1woe2eCRlKYF,VARLISMURF,100,57,51,0,0,0,0,C_RPIk5txwxkjQawg7zJpDYQqcPFdq3tJw3c2Mv_ZMOYrRHi5dmCHH0w,qdArmbAA__9XRpVn3fbOGJAh18JwSErTBGLNULwynbXM9fGsUfPgi3a1u5rjAYMaCpHeo5alG9ov4A,43
b49e130e-b6a7-48bd-b110-8140b539247d,RANKED_SOLO_5x5,SILVER,I,JBPKk4vrzjujiQon46fpanVyX9Ynru8aEoj_ZjDRAnC-B4_o,Monsieur Sadman,15,16,11,0,0,0,0,4XI197wMQfIHffxP2d2VlX7arGvY1Fp84-04nsQteNOhkuE4jOpWRW4R,P5Bnr3-rcEK194woRIaEngtwt3duN-w7rrt6tTLnGslHvvJkwnbEuZJHMdDHL-lT7wErQ240_R0nFg,35
a196b6f7-3ff5-4dbc-8b7d-b634650d180d,RANKED_SOLO_5x5,SILVER,I,itN0BpZOKQoUcveVSO6rlnq2lpNDrTlLdqBqWZBcwcurCv64,Kiablo,8,193,209,0,0,0,0,cvRcpXfl7bJKm7aJ5mmhX6w-ez0Ib18rZ-wkv_3ZEOLL0sLMnt416AfC,itsxP4Gsdz9PhJ8MVCGnEBzuMGz7EvaGZZYeEYJvhelhXn0IrBrnEWBzKUtqvKXwIW2v1KowuYN2kw,109
f4bd1d1b-efaa-4712-ad5e-fb021b0f16b3,RANKED_SOLO_5x5,SILVER,I,VtYUnH1nb7YnUuBXHcpL9dcLEl-KxHgdde_Nb-pLr6tP9QoT,Slumdog12,100,125,123,0,0,0,0,hehFnHAgVY4AAiCbGafy-hose5LJK5CKX0BDn9sj7D4PpYpTJjdHC4id,-VhU0J29-UONGKshpy8SPCZCu55H33XPpfWAV-3oy9vRtALEuDbu078toXizcWv1dVd0oQ1JaWQsJQ,77
7914b557-5c58-4d32-bf1d-e30bba82c7d5,RANKED_SOLO_5x5,SILVER,I,tjWo3Emhptjdov_wY7tpH99PinWYurL6_FnW5VSTMOUGbbzS,Kátá,0,28,20,0,0,0,0,fTRUq-Oxwy6fng_1poxRuyK1YFZYE3tH4Hh8P5T6m9-YyMSRHDOZjKKc,BILezkIMVxKsf5yRdM4kYjSz97Cs1V-kaajQwleUG_HdNiXHe_VStajIv5aNw5ViJqy5BbWF75cCkA,44
c12f50a3-d027-4074-ad1c-cb3df666f36e,RANKED_SOLO_5x5,SILVER,I,6LWCnPVZzfmwYe_cnwCpi8msjZwyTsJois11ZCVYjhnjNE3X,TheMaverickIV,100,120,102,0,0,0,0,LG6GRlgbfZowVHfZHUGHlhy1Ly2AtBDabhCw3f3bpxhvTXJtj6S8BRuv,ZYMEO3NGoeIubCaXAGF6nsCauY4sMUl9NvBCJz3TAyWncnp8yFUsJzJONh0-z1XzIvwdRujeWDePPw,147
180cab11-fb0d-480e-b8cd-a0c7ca210439,RANKED_SOLO_5x5,SILVER,I,J7PR823898CD19mLnyKyuo453_0ZAb-lrZPGk0F5Sh3aHlDg,loldarien,0,81,84,0,0,0,0,VhLG2x_sUSaAQs9Qyf17tJGUal9NGDTp6e2ZupZvZtEawyIij5xK2Pw9,OTHXdTgD9q-Tb1Zwjevx6FqsDTzlHg0Eiz_FF7BLRZIiZYZGZtwf0UM8MqPVYab9l6bB1VLD8IoW_w,93
c6c0e93e-2413-45b5-a71b-4635b0d260be,RANKED_SOLO_5x5,SILVER,I,DYiAcQZjkhzks_PG-o66nR4aDAwXUZSCZLb2ccGkijyYWyge,Helios ß,0,15,13,0,0,0,0,DojlhL73ZnHLj2Z7FGq25BYKaImwk-iLKVPCkOy4zi_Kii5RBOlsq2Un,qC6OY2xs7NZq_WxXhVJtUcP9ccGBzFBLQZbG03RMjPrHQZyVJww2NYmxVDndG4UXHXTLLR2PZ8_agQ,79
a870128b-99c5-416b-9ac6-d0f67b3acb60,RANKED_SOLO_5x5,SILVER,I,NLjcrpAy4cWvyDTQU05myrL-IyKuIG7ii0twlkY8Mkd3pV-1,Vicky Jang,0,13,4,0,0,0,0,N5nYGo3uLbKGU0D_ETrmljGcvqee8XQN6TVxLMnC5QHCeiIMSpFyspQB,a5rymX18hm9bYJadMj6ilLX56hRilXtl7LrZaG2WWAyXv4m9-hNHhaNz8rHEz0RAw-zL2cOTLarMbg,33
6017dfca-b5e4-4ba1-bddf-849bdd7c2c2f,RANKED_SOLO_5x5,SILVER,I,nFa8wWH_TZLZQ3KYSBCUNkEFu3o2Tb7q6K1WUP0Sq5pV8KVE,mock 2,51,90,99,0,0,0,0,hIWX-2L2kyHRL5dMch8xCMpdnWspH1GyIF31H8JHHXB-v2GqgKUgfxPZ,BHznjsrX_6AeH7GRGzDEncwQREN1aSVp4KJjLBEeITMdXZxFHItdgAxywCvDc6dweaEra8zHZp1WNw,53
1c3c18c2-3f8d-4b98-a49f-14cf1db67af9,RANKED_SOLO_5x5,SILVER,I,zSb6mo3C2FUytCT5Wkkh--pRoeICuHYLdJl-0pHNVunCXrt5,LutherxT,83,36,15,0,0,0,0,vPMqpnbtvZoxQyIrq3ww89eO7jMoc8a6Q-a4v4WPaKP3i76zd1A5Q1tw,udpTgkeJJpke5PMS_gfAJQTDVQWnpUh7LRPe8sdTHOvZiwJhQfgeRgePekkcPeyJmrOStIeCNw4Bdw,46
97da1a34-e9fa-460d-86c6-4e8ff82575c5,RANKED_SOLO_5x5,SILVER,I,cz4xmKU4fF-ZDFF_hQ4oD27AfwtaljQGL7PDeAQAKob_3F1M,phlebolitic38,19,22,14,0,0,0,0,z7KcF3FF71aHmkdV5JdZf0BMfsSZeufpYPvGkLWgg3gk53lgVeQvDivj,tqF5jzlPjxe2Q4HxvlqJ8j42f_a9ogYvKa5SNw68jO2peCYQGGe-ORa8zHxBore_Blq381btX1GjqA,36
3167313c-816c-4af8-aabf-6bb87da8689a,RANKED_SOLO_5x5,SILVER,I,fQe4uTKXp7VaunH3tvmiN_HqIcnxFA2_cveQU7JYt5HeStZ9,Ereshkigal278,31,220,218,0,0,0,1,S0lBUe4BEtVUmYqROb4P6pEECtcXrNhNKc_PgsLAf0fRSrPKMd0dMKrV,_zlmgCztJBSWliXDuIPbPfuo4usoV5kzYAGD7rvRU1lCv8u-D1uSnj7-f0N_e8yRITQIwVz3QMmOKQ,180
6d66ce63-e616-4635-8923-d0821a355e24,RANKED_SOLO_5x5,SILVER,I,Pv9ezVuVf_RlfqNRQppbuuPNlrqnNGmO6oifuhrNDsZQ7xhy,ShineKasuHentai,67,28,26,0,0,0,1,HJ8gudpvUZvmPlYNQyzbgYtSDpjD4d8QHeBhD2te9RvadCM8jX1Q4g9h,v6cTi8IWzHz_LPF7CoVIGXoSAJ3HLIR2So6nVqgm1E0nbFoa1y5AFqR-HovH7uXL5JONf3uAmm8Q2w,39
bf806c7b-0766-4111-a604-479cb36dbd43,RANKED_SOLO_5x5,SILVER,I,9elpAdPqCgbdaJn968AWxYMOtsjNLUzuh1SlS69fxsbcxpN1,TheWindsSong,100,63,59,0,0,0,0,ukrQGosFoxkddRFdeRIGL5XOHjalREfRHHP8SKoc6d_pfz2lNZ-VseWh,xc5LPqnjDgmSPXqI53BsCXgvfrPwrof-Xkuyr61zVDaKjM3QlrVomdxOdf3Q030XaEiErAGmgo1zaA,67
b04606db-f1a2-4cf0-aee6-2c0b98c88f05,RANKED_SOLO_5x5,SILVER,I,XS5P5K9YgePxPf95E2672BQiqHWapULFqq2C-GtFqbdeAlPG,GossamerPizza,56,143,157,0,0,0,0,wTo-UR2DrdNngjPZPfroqGDob0pFPJ6isvnQ-oNiv-13rt2VJDzud5ck,5NCcwVivF5kV_qgz-OSMgAqDX3537LGX9JY-mK6vA9LqUgYIceIUjIMoAZFvt_DapLgPWNmJ0C1Lig,55
f13b9952-836a-45cf-b3fd-a380397d0fde,RANKED_SOLO_5x5,SILVER,I,Gu62pAfqewb3UpGE1NTYiSX9Y8IQQmgMCd6FilwAGKsQxKwV,r32qe1w,64,13,6,0,0,0,0,JexuQa2fPi40whlaNWr48oKxcmSb_oTgOneq4hmdkK3cZzeemq8s9EUd,ArJNGS57Dqr-B0BJmSGWTm1iKsiN3pJzrU4dHn2kVtK5szQe5GWlo_jjgI83o0KQS-w4nAAgy9W86w,34
